"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Fantastic_Village_Pack/materials/master_materials/M_Master_water.M_Master_water","49","12","12","1","23.972868","0","12"
"/Game/Fantastic_Village_Pack/materials/M_FX_windtrail.M_FX_windtrail","49","8","8","1","8.591136","0","8"
"/Interchange/gltf/M_Unlit.M_Unlit","49","118","128","6","82.668144","0","128"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","16","16","2","35.218910","0","24"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","15","15","3","18.971735","0","15"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","36","40","1","43.078182","0","40"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","36","40","1","45.286518","0","40"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","138","148","6","137.273468","0","148"
"/Interchange/gltf/M_Transmission.M_Transmission","49","48","48","2","87.748314","0","48"
"/Interchange/gltf/M_Sheen.M_Sheen","49","138","148","6","181.935028","0","148"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","138","148","6","231.413925","0","148"
"/Interchange/gltf/M_Default.M_Default","49","138","148","6","143.028503","0","148"
"/Engine/EditorMaterials/HelpActorMaterial.HelpActorMaterial","49","47","53","1","29.796253","0","53"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","4","4","1","4.430758","0","4"
